0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
0,57.89621128085585,703.8732506181818,692.8912687,661.8514373291594,687.6624655845617,365.3843310818767,387.60715589648925,338.46034689366456,294.4683361758984,880.6533873333891,855.4634982681295,157.09931317585975,389.99255067136505,354.05530152314054,153.36923576775214,141.5903731525044,472.29789366728943,453.56680262817133,155.1531267369876,135.4103380174696,116.19759276006974,710.3608746109627,563.2417652,1079.5286370309868,255.73967318109914,211.6634577460747,515.7399136057987,474.9797480463311,491.4400327796347,201.26666934415576,234.2779858873408,411.9558226677777,984.9900220129105,191.47112512795312,561.0978231068817,221.88313934552718,635.3902290263352,295.0125099249436,277.52438567152626,815.8128827456396,118.88225724339236,95.77848942731305,750.1829112467656,214.52728907810825,192.99355295771363,355.1403310706873,389.093567,364.89933279732924,326.52411087332183,403.1800889457792,579.7888359672319,63.795022650150194,63.66310969441813,859.0480937454117,290.9864379815463,824.2976665618031,848.0759327820809,467.1204067494172,207.13059587943533,179.22263796993653,190.4064710037793,170.88914410009502,515.2883305820156,602.9300555834359,561.6301507502683,369.7530513371812,467.23028846467946,684.7618115056993,679.0217674367382,552.0294594969189,661.7983376769641,367.6653146578686,145.2734215161605,163.0181618518241,176.97661567473344,476.4512919,282.78351241643145,297.3412803753807,438.6191408362606,32.837396256470655,85.65780709561865,96.41735426991603,109.80126519200374,130.05430924420202,110.4578952976695,766.8623118,558.6487472722199,412.41198934826383,979.0335937258167,487.9732441595702,330.1830830990116,334.8982108391848,727.4169292921841,145.59322517895205,945.1615875011548,258.6795228414977,323.267963
58.055212085319674,0,710.6136980394239,654.7773276,655.6137224379934,681.4247506933958,359.14661619071086,381.3694410053234,395.94864933141264,351.95663861364653,874.4156724422231,817.3495571012032,150.94310010013635,369.7212993955295,333.7840502473049,206.06499012399203,194.0016162467307,486.5121642134631,467.78107317434507,134.88187546115194,115.13908674163395,95.92634148423411,672.2469334440367,557.0040503516462,1041.4146958640608,269.95394372727276,225.87772829224835,526.0530483,436.86580687940506,453.32609161270864,180.99541806832016,214.0067346115052,418.6962700890197,991.7304694341524,248.9594275657012,554.8601082157159,228.62358676676914,597.2762878594092,256.8985687580175,239.4104445046002,809.5751678544736,176.37055968114038,153.26679186506112,712.0689700798395,221.26773649935024,207.20782350388728,317.0263899037612,350.9796258472439,326.7853916304031,333.26455829456387,409.9205363670212,637.2771384,70.53547007139215,43.39185841858252,820.9341525784857,297.72688540278824,786.1837254,809.9619916151548,473.86085417065925,197.74210670297754,165.4014157200569,170.13521972794365,157.06792185021538,495.01707930618016,609.6705030046779,568.3705981715103,383.96732188335494,460.9925735735136,646.6478703387731,640.9078262698122,513.9155183299929,658.4822070004964,361.4275997667027,125.00217024032489,142.7469105759885,156.70536439889779,533.9395943456941,296.9977829626052,311.55555092155436,412.83763951164804,90.32569869421872,105.05006788506853,84.56132100943407,89.53001391616813,123.8165943530362,124.67216584384315,760.6245969268372,565.3891947,374.2980481813378,972.7958788346507,494.7136915808122,309.91183182317593,296.78426967225874,734.1573767134262,152.3336726,907.0476463342288,316.1678252792458,302.9967117301385
690.3717627373255,707.8088986531303,0,1248.8125714509968,509.5967369712206,555.5387200584446,492.9263248638806,479.9096468456327,725.0983124292071,694.0271444918992,711.2129942364173,1251.592535044341,617.7307633313325,1009.6037668137925,973.6665176655678,725.9800334817271,678.5943719417832,452.7355134660606,501.1687828524557,746.6429105012951,744.6897601,712.3377695145258,1154.0633926637895,368.10277804779275,1529.150771716057,555.2232505879768,580.0954814258098,1204.9829133935245,1115.7956719249623,1132.255956658266,820.8778854865832,853.8892020297683,291.91742795040403,785.1582467682856,775.8303888071002,504.38950814068187,545.2314209194557,1126.3631520842305,935.8284338035749,918.3403095501574,646.3724896486679,808.4975381546661,773.5935930650558,1146.3119480229777,511.3689486757394,573.8273012500249,995.9562549493187,1029.9094908928014,1005.7152566759606,377.3491397448599,417.0612785935919,1270.1605987045573,637.2993018940535,676.8282562970267,1414.9693964674766,468.60352578156443,1220.4267033380147,1244.2049695582928,236.75284386876456,651.5380723605729,706.4098216635443,696.3090128,699.8520855308003,1134.8995467244433,377.95046152845447,336.6505566952867,541.1970518338775,452.0841061017549,1080.8908482819108,1089.0598589980086,1185.216261548965,436.81874362198295,609.3514418536557,764.8846377,782.6293779942515,776.8684262432341,916.2022811896536,613.5962397723619,654.4059982663647,1091.7675045572057,723.2091589937962,776.0295698329438,652.0590324028326,668.3513292,656.1382691254779,630.7068363722142,634.7385663,216.6949897470498,1053.2279132268952,809.5932006288449,263.559875,949.7942992414388,975.6408324342325,149.20555247203646,558.3011920671984,1488.9074642775845,843.0387865206449,942.8791791484015
690.6008122104938,654.5822513806069,1190.312369995387,0,1048.2736256086357,1094.2156086958591,867.9797798796134,890.2026046942259,760.2992436477613,716.3072329,1249.889882873832,435.30708242978744,723.3118377124271,430.7089316067682,386.9954752,643.2625053008701,674.5024796167482,857.8576004571986,839.1265094180807,611.2729694688393,588.9335563151856,614.7639743066279,303.3616904031686,951.2455137985694,386.6373683020548,791.6690413229268,749.6852310060752,541.9058760099047,220.8610144439865,220.5185062276697,534.8698170780696,502.7547480858195,967.2032922689345,1323.8351354057006,671.8225557334716,1063.6932719046185,816.3484928,129.2798300976017,402.70205130754937,449.04558133487666,1185.0493782860826,721.7447870886616,677.7502055202032,345.6845691508853,819.9770971,760.2474000214173,350.64649913428747,371.6712777148888,340.8874974076455,918.0835400769776,885.2678649127652,683.1762063671748,695.0565272885825,662.3931642789706,166.15682501647976,896.4244552736291,404.1412507234613,427.91951694373915,959.1491728667156,706.5507111,663.2717309712042,650.2893570776102,656.1374158761566,508.45475094343135,984.4238876044136,943.1239828,755.3127581270904,969.8257373,264.6053956673575,238.35815673738736,142.47245875879227,1017.030695525167,870.2607634556051,547.1119744121115,559.9976353806637,616.9361048468261,937.2398366753353,755.5383312024145,760.1627808638981,428.6904671735857,723.4382084669645,719.4197544720648,675.9672477515422,670.6758519039873,686.2139501920778,745.7114263870599,1173.4154549293003,1045.0878666494252,288.52277117133326,1348.2700892662594,904.5632405999505,410.86769363377795,394.3808812247394,1159.6384723436302,770.1194017639981,252.27031877222288,739.0309534470161,463.2851336312643
655.8820642631802,651.3367233526443,506.7922891859013,1084.3820728067376,0,92.44868742905034,321.98241420836257,286.2797373165189,626.0972158,595.0260479050471,218.80195000422955,1087.162036400082,526.7543883132424,827.7593565293482,791.8221073811235,582.8398397302387,614.0798140461169,461.20593083357727,509.6392002199724,559.9847699,571.5322015329449,582.9446765778843,989.6328940195302,233.2819523547433,1364.7202730717977,548.2613691734131,573.1336000112459,1054.4610039365136,957.9544201,974.4147048335965,639.0334752021389,672.0447917,284.9555465358402,416.8582902659852,611.3998901628403,100.7536142222776,483.2302941416708,961.9326534399711,779.0860886088254,742.1692602803905,153.96144541648022,661.3221215180303,617.3275399495718,981.8814493787181,504.40706726117554,566.8654198354611,845.4343454923081,879.3875814357908,855.1933472189501,370.38725833029605,410.09939717902813,1139.5651531358835,602.8096034199082,606.9492353,1250.5388978232174,398.0344636060241,1055.9962046937553,1079.7744709140334,275.6290920572301,464.8799317103956,519.7516810133671,509.6508721327149,518.5899883463364,953.0551364399988,169.8798081973673,211.17971303053505,519.0938402253457,207.11648500474462,916.4603496376518,924.6293604,1020.7857629047047,111.0115261038389,422.69330120347837,619.5688001095122,631.0043474437955,590.2102856,817.2011846028015,519.3194133006697,558.1633977994504,941.2455951001948,680.2686331204142,734.0378144110563,573.9964437171053,574.2788523576353,527.4294668942346,623.7449549576504,148.6414640048776,361.56778583993935,896.4855680321457,317.1821563966573,221.0431597904649,767.9498889569945,793.7964221497882,401.34665738342215,551.3393106526346,1324.476965633325,678.6082878763848,761.0347688639572
681.6930925185824,677.1477516080466,588.9268945065493,1166.5166781273851,92.44868742905034,0,347.79344246376473,312.09076557192105,708.2318211630032,677.1606532256953,224.52160321053256,1169.296642,552.5654165686447,853.5703847847502,817.6331356365255,664.9744450508869,696.2144194,543.3405361542252,591.7738055406203,585.7957981,597.3432297883469,608.7557048332862,1071.7674993401783,273.2941768001306,1446.8548783924457,627.4440477981589,645.8156403618892,1080.2720321919155,983.7654484,1000.2257330889985,664.8445034575409,697.85582,367.0901518564883,421.0829274562043,693.5344954834884,126.56464247767984,509.0413224,1044.0672587606189,804.8971168642273,767.9802885357924,173.6945846897697,743.4567268386784,699.4621452702199,1064.0160546993661,566.3568570415282,632.8324507036987,871.2453737477101,905.1986096911927,881.0043754743521,452.52186365094417,492.23400249967625,1221.542362549186,628.6206316753104,632.7602635832753,1332.673503143865,444.4686745778666,1138.1308100144036,1161.9090762346816,357.7636973778781,490.6909599657978,545.5627092687691,535.4619003881169,544.4010166017384,978.8661646954008,215.74002458588103,257.0399294190488,601.2284455459938,232.92751326014684,998.5949549582998,1006.763965674397,1060.815159806283,156.87174249235264,448.5043294588805,645.3798283649141,656.8153756991975,616.0213138,899.3357899234497,601.4540186213179,640.2980031200987,967.0566233555968,714.5304887750531,765.6326439568553,599.8074719725076,600.0898806130376,553.2404951496368,666.4202015706018,79.19984623,443.70239116058735,922.2965962875476,321.4067935868764,303.17776511111293,793.7609172123965,819.6074504051902,447.20687377193593,598.0404611398005,1406.6115709539731,760.7428932,786.8457971193592
358.2035706237131,353.6582297131776,492.92632486388044,878.1874471434273,322.5807182704194,348.3917465258217,0,42.050007502647986,467.2585536834604,436.18738574615253,541.3826682746491,1040.7596766826246,229.07589467377562,530.0808628898815,494.14361374165685,439.5256862,392.1400246,368.04547257870126,425.1700826,262.30627621165104,273.85370789347786,285.2661829384173,885.5720581864888,218.1330085,1264.8248154454825,279.6506053343943,300.3561435961083,756.7825102970467,660.2759264608264,676.7362112,341.3549815626721,374.36629810585714,239.7972115501732,699.8959844926362,527.6572155051359,221.82710404814182,185.55180050220415,820.6864074408305,481.40759496935874,444.49076664092394,476.54216368689964,477.08582786710554,453.98206005102617,935.4790896612608,220.89736027574736,287.37295393791777,547.7558518528411,581.7090877963238,557.5148535794831,164.99729531877858,242.0918006767831,898.0528406543168,305.13110978044125,309.2707416884064,1044.3442721599072,96.67523211410186,1009.5938449762983,1033.372111196576,261.76312773520925,167.2014380709288,222.07318737390025,211.97237849324802,220.9114947068695,655.3766428005321,287.5721586790111,284.2890598704367,341.35633133240486,127.95956940593965,870.0579899201945,864.3179458512335,737.3256379114142,319.61116517791146,125.01480756401155,321.8903064700452,333.32585380432863,292.5317919535903,658.3625224439069,338.02359451877913,378.83335301278214,643.5671014607278,391.04096688018376,442.1431220619867,276.3179500776385,276.6003587181686,229.75097325476773,342.9306796757328,427.59159275926294,347.7018215179186,598.8070743926789,639.7628746670766,240.3616011070039,470.2713953175279,496.1179285103216,516.3442603934164,267.8296036672067,1130.4577659156505,593.7472325244009,463.3562752244904
369.6023269466611,365.0569860361255,478.8836226028141,889.5862034663751,292.9759156357405,318.78694389114276,35.70267689184362,0,502.96123057530394,471.8900626379961,511.77786563997006,1052.1584330055723,240.47465099672354,541.4796192128292,505.5423700646047,458.82548753646626,411.4398259965223,397.21560217762874,460.87275951523856,273.7050325345989,285.2524642164257,296.6649392613652,896.9708145094365,194.36624354939326,1276.2235717684302,315.3532822262379,333.7248747899683,768.1812666199946,671.6746827837742,688.1349675170777,352.75373788561996,385.7650544,225.7545092891068,671.2148339188666,546.9570168719823,192.22230141346284,196.9505568,832.0851637637783,492.8063512923066,455.8895229638718,446.9373610522207,488.4845841900535,465.38081637397414,946.8778459842085,254.26609146960737,320.74168513177784,559.1546081757891,593.1078441192718,568.9136099024311,177.97723633864638,255.0717416966509,909.4515969772648,316.5298661033892,320.66949801135434,1055.743028482855,132.37790900594547,1020.9926012992461,1044.770867519524,247.72042547414284,178.60019439387668,233.47194369684814,223.3711348161959,232.31025102981738,666.7753991234798,263.80539369934337,260.52229489076893,377.05900822424843,98.35476677126064,881.4567462431422,875.7167021741813,748.7243942,295.8444001982436,136.41356388695945,333.2890627929931,344.7246101272765,303.93054827653816,694.0651993357504,373.7262714106227,414.5360299046257,654.9658577836758,402.43972320313173,453.54187838493465,287.7167064005864,287.9991150411165,241.14972957771562,354.32943599868065,397.9867901,333.65911925685214,610.2058307156268,610.1580720323976,226.31889884593753,481.67015164047575,507.51668483326944,493.26795088718967,285.94969556787925,1141.8565222385982,613.0470338912471,474.75503154743825
342.7439659859604,400.5908529341675,734.3858983520599,844.6454815798216,601.6980719485387,647.6400550357628,474.1592219211744,514.5785418375962,0,43.99201071776615,803.3143292137354,847.4254451731659,403.16911071754174,732.7365166573256,696.7992675091009,208.19415724701844,237.0526996415979,302.6292535358897,283.8981624967717,484.05989836855616,477.3589829455417,445.00699231336375,749.8963027926142,504.66996013847233,1124.9836818448816,232.31303473097594,219.15741594088894,700.8705482912302,802.2620831529072,822.6190697331529,544.0106353301163,577.0219518733014,445.6060642213522,877.2595817456036,158.19719859026412,623.5746466952902,374.9321586535014,722.1960622,626.1915468784617,608.7034226250443,738.4738246259859,286.6764390348098,242.6818574663515,742.1448582,303.8712951709528,249.30030906373887,686.3193680242056,691.3797436318943,696.0783697508475,362.85519315566853,330.0395179914563,764.9194706526633,362.69607286167303,391.7293936666696,1010.8023065963014,374.96385338933175,816.2596134668396,840.0378796871174,497.6330544832953,468.92001993126047,473.33185952908605,504.27260069540836,460.7462208343414,858.0322965679762,537.8483339443166,496.5484291111489,200.0844112057814,570.0630073,676.7237584107357,684.8927691,781.0491716777886,570.4551418650699,543.2314706597614,488.01738750212104,505.7621278377846,518.8932276219213,191.10396876044658,161.84204592387553,133.47959331158296,623.7497755216921,305.6229506371939,359.39213192783575,412.9531677063739,429.2454645008503,417.0324044290189,307.3005991842963,726.8399012692041,589.161395,743.5910263,901.6945356,457.98768693985346,672.9270490849719,666.0772478,713.0629186835332,346.2202312570766,1084.740374406409,182.17563019353608,666.0119289919346
298.75195526819414,356.59884221640124,703.3147304,830.835591,570.6269040112306,616.5688870984549,443.08805398386653,483.5073739002883,43.99201071776615,0,772.2431612764277,833.6155545535413,359.1770999997757,688.7445059395593,652.8072567913347,164.20214652925225,193.06068892383175,271.55808559858184,252.82699455946388,440.06788765078994,433.3669722277755,401.01498159559753,736.0864121729895,473.5987922011645,1111.173791225257,188.67033027220464,175.16540522312278,656.8785376,758.2700724351411,778.6270590153866,500.01862461235004,533.0299411555352,414.5348962840444,846.1884138082958,151.5203335206649,592.5034787579823,330.9401479357351,708.3861715934304,582.1995361606955,564.7114119,707.4026566886782,242.6844283170435,198.6898467485853,728.3349675321774,259.87928445318653,205.3082983459727,642.3273573064394,647.3877329,652.0863590330813,331.7840252183607,298.9683500541485,720.9274599348971,318.70406214390704,347.73738294890336,996.9924159766767,343.8926854520239,802.4497228,826.2279890674928,466.5618865459875,424.9280092134944,429.3398488,460.2805899776423,416.75421011657534,814.0402858502099,506.7771660070088,465.47726117384104,169.01324326847356,538.9918393133332,662.9138677911111,671.0828785072083,767.2392811,539.3839739277622,512.1603027224534,444.02537678435476,461.7701171200183,474.9012169041551,231.77157606595225,130.77087798656768,89.48758259381681,579.7577648039259,261.63093991942765,315.4001212100696,368.96115698860785,385.25345378308424,373.0403937112529,263.3085884665303,695.7687333318962,558.0902270687901,699.5990155840158,870.6233676688553,426.9165190025456,628.9350383672057,622.0852370749368,681.9917507462254,302.22822053931037,1070.9304837867844,192.96044428877804,622.0199182741683
